CroppedImage,Full_Image,Set
lat_39.07369_lon_-9.21104.npz.npy,lat_39.07369_lon_-9.21104.npz,Train
lat_39.07372_lon_141.19427.npz.npy,lat_39.07372_lon_141.19427.npz,Train
lat_39.07373_lon_-9.18514.npz.npy,lat_39.07373_lon_-9.18514.npz,Train
lat_39.07379_lon_-104.85752.npz.npy,lat_39.07379_lon_-104.85752.npz,Train
lat_39.07379_lon_111.14248.npz.npy,lat_39.07379_lon_111.14248.npz,Train
lat_39.07386_lon_117.06480.npz.npy,lat_39.07386_lon_117.06480.npz,Train
lat_39.07387_lon_111.03890.npz.npy,lat_39.07387_lon_111.03890.npz,Train
lat_39.07388_lon_117.01301.npz.npy,lat_39.07388_lon_117.01301.npz,Train
lat_39.07388_lon_9.01301.npz.npy,lat_39.07388_lon_9.01301.npz,Train
lat_39.07465_lon_-84.87266.npz.npy,lat_39.07465_lon_-84.87266.npz,Train
lat_39.07512_lon_17.10146.npz.npy,lat_39.07512_lon_17.10146.npz,Train
lat_39.07789_lon_-83.91124.npz.npy,lat_39.07789_lon_-83.91124.npz,Train
lat_39.07841_lon_-94.91048.npz.npy,lat_39.07841_lon_-94.91048.npz,Train
lat_39.07894_lon_125.86863.npz.npy,lat_39.07894_lon_125.86863.npz,Train
lat_39.07958_lon_125.84277.npz.npy,lat_39.07958_lon_125.84277.npz,Train
lat_39.08124_lon_-94.72928.npz.npy,lat_39.08124_lon_-94.72928.npz,Train
lat_39.08162_lon_-76.70340.npz.npy,lat_39.08162_lon_-76.70340.npz,Train
lat_39.08162_lon_37.29660.npz.npy,lat_39.08162_lon_37.29660.npz,Train
lat_39.08266_lon_125.71343.npz.npy,lat_39.08266_lon_125.71343.npz,Train
lat_39.08400_lon_106.53200.npz.npy,lat_39.08400_lon_106.53200.npz,Train
lat_39.08543_lon_-94.41861.npz.npy,lat_39.08543_lon_-94.41861.npz,Train
lat_39.08575_lon_-94.39272.npz.npy,lat_39.08575_lon_-94.39272.npz,Train
lat_39.08665_lon_-94.31504.npz.npy,lat_39.08665_lon_-94.31504.npz,Train
lat_39.08767_lon_112.22129.npz.npy,lat_39.08767_lon_112.22129.npz,Train
lat_39.08785_lon_-84.51943.npz.npy,lat_39.08785_lon_-84.51943.npz,Train
lat_39.09102_lon_111.84186.npz.npy,lat_39.09102_lon_111.84186.npz,Train
lat_39.09189_lon_-84.71676.npz.npy,lat_39.09189_lon_-84.71676.npz,Train
lat_39.09273_lon_75.55696.npz.npy,lat_39.09273_lon_75.55696.npz,Train
lat_39.09308_lon_75.47925.npz.npy,lat_39.09308_lon_75.47925.npz,Train
lat_39.09390_lon_141.19433.npz.npy,lat_39.09390_lon_141.19433.npz,Train
lat_39.09482_lon_-84.87206.npz.npy,lat_39.09482_lon_-84.87206.npz,Train
lat_39.09622_lon_17.05029.npz.npy,lat_39.09622_lon_17.05029.npz,Train
lat_39.09667_lon_17.02440.npz.npy,lat_39.09667_lon_17.02440.npz,Train
lat_39.09858_lon_-76.91102.npz.npy,lat_39.09858_lon_-76.91102.npz,Train
lat_39.10099_lon_125.79183.npz.npy,lat_39.10099_lon_125.79183.npz,Train
lat_39.10222_lon_125.74008.npz.npy,lat_39.10222_lon_125.74008.npz,Train
lat_39.10254_lon_-94.65209.npz.npy,lat_39.10254_lon_-94.65209.npz,Train
lat_39.10304_lon_-95.70507.npz.npy,lat_39.10304_lon_-95.70507.npz,Train
lat_39.10362_lon_-94.57441.npz.npy,lat_39.10362_lon_-94.57441.npz,Train
lat_39.10464_lon_-94.49671.npz.npy,lat_39.10464_lon_-94.49671.npz,Train
lat_39.10592_lon_-94.39312.npz.npy,lat_39.10592_lon_-94.39312.npz,Train
lat_39.10642_lon_112.35115.npz.npy,lat_39.10642_lon_112.35115.npz,Train
lat_39.10838_lon_112.16984.npz.npy,lat_39.10838_lon_112.16984.npz,Train
lat_39.11174_lon_-122.23562.npz.npy,lat_39.11174_lon_-122.23562.npz,Train
lat_39.11238_lon_117.66075.npz.npy,lat_39.11238_lon_117.66075.npz,Train
lat_39.11252_lon_117.63484.npz.npy,lat_39.11252_lon_117.63484.npz,Train
lat_39.11319_lon_116.50384.npz.npy,lat_39.11319_lon_116.50384.npz,Train
lat_39.11337_lon_117.45348.npz.npy,lat_39.11337_lon_117.45348.npz,Train
lat_39.11356_lon_117.40166.npz.npy,lat_39.11356_lon_117.40166.npz,Train
lat_39.11404_lon_-84.81966.npz.npy,lat_39.11404_lon_-84.81966.npz,Train
lat_39.11414_lon_116.84066.npz.npy,lat_39.11414_lon_116.84066.npz,Train
lat_39.11423_lon_117.06483.npz.npy,lat_39.11423_lon_117.06483.npz,Train
lat_39.11790_lon_-94.96336.npz.npy,lat_39.11790_lon_-94.96336.npz,Train
lat_39.12414_lon_-94.54895.npz.npy,lat_39.12414_lon_-94.54895.npz,Train
lat_39.12477_lon_-90.36268.npz.npy,lat_39.12477_lon_-90.36268.npz,Train
lat_39.12515_lon_-94.47124.npz.npy,lat_39.12515_lon_-94.47124.npz,Train
lat_39.12653_lon_-90.35366.npz.npy,lat_39.12653_lon_-90.35366.npz,Train
lat_39.12763_lon_-84.49212.npz.npy,lat_39.12763_lon_-84.49212.npz,Train
lat_39.12830_lon_100.19608.npz.npy,lat_39.12830_lon_100.19608.npz,Train
lat_39.12947_lon_40.07555.npz.npy,lat_39.12947_lon_40.07555.npz,Train
lat_39.13059_lon_105.94599.npz.npy,lat_39.13059_lon_105.94599.npz,Train
lat_39.13191_lon_-77.30062.npz.npy,lat_39.13191_lon_-77.30062.npz,Train
lat_39.13261_lon_-87.65180.npz.npy,lat_39.13261_lon_-87.65180.npz,Train
lat_39.13355_lon_117.45361.npz.npy,lat_39.13355_lon_117.45361.npz,Train
lat_39.13365_lon_117.42769.npz.npy,lat_39.13365_lon_117.42769.npz,Train
lat_39.13377_lon_116.60736.npz.npy,lat_39.13377_lon_116.60736.npz,Train
lat_39.13386_lon_116.63328.npz.npy,lat_39.13386_lon_116.63328.npz,Train
lat_39.13438_lon_77.93097.npz.npy,lat_39.13438_lon_77.93097.npz,Train
lat_39.13628_lon_-77.06753.npz.npy,lat_39.13628_lon_-77.06753.npz,Train
lat_39.13748_lon_77.94874.npz.npy,lat_39.13748_lon_77.94874.npz,Train
lat_39.13935_lon_-76.88621.npz.npy,lat_39.13935_lon_-76.88621.npz,Train
lat_39.13977_lon_-76.86030.npz.npy,lat_39.13977_lon_-76.86030.npz,Train
lat_39.13977_lon_-94.86030.npz.npy,lat_39.13977_lon_-94.86030.npz,Train
lat_39.14059_lon_-94.80849.npz.npy,lat_39.14059_lon_-94.80849.npz,Train
lat_39.14177_lon_-112.73076.npz.npy,lat_39.14177_lon_-112.73076.npz,Train
lat_39.14312_lon_106.63696.npz.npy,lat_39.14312_lon_106.63696.npz,Train
lat_39.14326_lon_-94.62713.npz.npy,lat_39.14326_lon_-94.62713.npz,Train
lat_39.14348_lon_106.61105.npz.npy,lat_39.14348_lon_106.61105.npz,Train
lat_39.14365_lon_-0.45811.npz.npy,lat_39.14365_lon_-0.45811.npz,Train
lat_39.14396_lon_-77.68073.npz.npy,lat_39.14396_lon_-77.68073.npz,Train
lat_39.14397_lon_-76.57530.npz.npy,lat_39.14397_lon_-76.57530.npz,Train
lat_39.14517_lon_-84.40637.npz.npy,lat_39.14517_lon_-84.40637.npz,Train
lat_39.14610_lon_-84.41372.npz.npy,lat_39.14610_lon_-84.41372.npz,Train
lat_39.14628_lon_115.60609.npz.npy,lat_39.14628_lon_115.60609.npz,Train
lat_39.14659_lon_-112.36800.npz.npy,lat_39.14659_lon_-112.36800.npz,Train
lat_39.14723_lon_-0.46551.npz.npy,lat_39.14723_lon_-0.46551.npz,Train
lat_39.14790_lon_-77.68802.npz.npy,lat_39.14790_lon_-77.68802.npz,Train
lat_39.15056_lon_105.97218.npz.npy,lat_39.15056_lon_105.97218.npz,Train
lat_39.15333_lon_-75.54829.npz.npy,lat_39.15333_lon_-75.54829.npz,Train
lat_39.15345_lon_-93.52237.npz.npy,lat_39.15345_lon_-93.52237.npz,Train
lat_39.15352_lon_9.50559.npz.npy,lat_39.15352_lon_9.50559.npz,Train
lat_39.15356_lon_8.50356.npz.npy,lat_39.15356_lon_8.50356.npz,Train
lat_39.15374_lon_-86.54626.npz.npy,lat_39.15374_lon_-86.54626.npz,Train
lat_39.15424_lon_117.29819.npz.npy,lat_39.15424_lon_117.29819.npz,Train
lat_39.15458_lon_117.09080.npz.npy,lat_39.15458_lon_117.09080.npz,Train
lat_39.16232_lon_-94.70534.npz.npy,lat_39.16232_lon_-94.70534.npz,Train
lat_39.16270_lon_125.74242.npz.npy,lat_39.16270_lon_125.74242.npz,Train
lat_39.16293_lon_106.66334.npz.npy,lat_39.16293_lon_106.66334.npz,Train
lat_39.16330_lon_106.63743.npz.npy,lat_39.16330_lon_106.63743.npz,Train
lat_39.16456_lon_-84.43322.npz.npy,lat_39.16456_lon_-84.43322.npz,Train
lat_39.16538_lon_16.48191.npz.npy,lat_39.16538_lon_16.48191.npz,Train
lat_39.16583_lon_-94.44616.npz.npy,lat_39.16583_lon_-94.44616.npz,Train
lat_39.16626_lon_-84.41298.npz.npy,lat_39.16626_lon_-84.41298.npz,Train
lat_39.16665_lon_100.37823.npz.npy,lat_39.16665_lon_100.37823.npz,Train
lat_39.16725_lon_-121.67362.npz.npy,lat_39.16725_lon_-121.67362.npz,Train
lat_39.16852_lon_-84.51660.npz.npy,lat_39.16852_lon_-84.51660.npz,Train
lat_39.16876_lon_-94.18693.npz.npy,lat_39.16876_lon_-94.18693.npz,Train
lat_39.16892_lon_22.17084.npz.npy,lat_39.16892_lon_22.17084.npz,Train
lat_39.16934_lon_-85.87198.npz.npy,lat_39.16934_lon_-85.87198.npz,Train
lat_39.17007_lon_-85.94976.npz.npy,lat_39.17007_lon_-85.94976.npz,Train
lat_39.17339_lon_140.42562.npz.npy,lat_39.17339_lon_140.42562.npz,Train
lat_39.17357_lon_-108.76597.npz.npy,lat_39.17357_lon_-108.76597.npz,Train
lat_39.17438_lon_-3.31507.npz.npy,lat_39.17438_lon_-3.31507.npz,Train
lat_39.17442_lon_111.29828.npz.npy,lat_39.17442_lon_111.29828.npz,Train
lat_39.17451_lon_-3.26320.npz.npy,lat_39.17451_lon_-3.26320.npz,Train
lat_39.17459_lon_117.22048.npz.npy,lat_39.17459_lon_117.22048.npz,Train
lat_39.17466_lon_116.81460.npz.npy,lat_39.17466_lon_116.81460.npz,Train
lat_39.17473_lon_-93.13354.npz.npy,lat_39.17473_lon_-93.13354.npz,Train
lat_39.17480_lon_-111.02981.npz.npy,lat_39.17480_lon_-111.02981.npz,Train
lat_39.17480_lon_20.97019.npz.npy,lat_39.17480_lon_20.97019.npz,Train
lat_39.17708_lon_-77.04279.npz.npy,lat_39.17708_lon_-77.04279.npz,Train
lat_39.17753_lon_-89.01688.npz.npy,lat_39.17753_lon_-89.01688.npz,Train
lat_39.17928_lon_-94.91320.npz.npy,lat_39.17928_lon_-94.91320.npz,Train
lat_39.18037_lon_16.84528.npz.npy,lat_39.18037_lon_16.84528.npz,Train
lat_39.18133_lon_-94.78360.npz.npy,lat_39.18133_lon_-94.78360.npz,Train
lat_39.18369_lon_-119.70817.npz.npy,lat_39.18369_lon_-119.70817.npz,Train
lat_39.18502_lon_-76.52435.npz.npy,lat_39.18502_lon_-76.52435.npz,Train
lat_39.18547_lon_-83.63044.npz.npy,lat_39.18547_lon_-83.63044.npz,Train
lat_39.18596_lon_-83.60845.npz.npy,lat_39.18596_lon_-83.60845.npz,Train
lat_39.18621_lon_112.43048.npz.npy,lat_39.18621_lon_112.43048.npz,Train
lat_39.18755_lon_-106.31692.npz.npy,lat_39.18755_lon_-106.31692.npz,Train
lat_39.19325_lon_27.63557.npz.npy,lat_39.19325_lon_27.63557.npz,Train
lat_39.19344_lon_8.39952.npz.npy,lat_39.19344_lon_8.39952.npz,Train
lat_39.19400_lon_117.47994.npz.npy,lat_39.19400_lon_117.47994.npz,Train
lat_39.19404_lon_-75.47079.npz.npy,lat_39.19404_lon_-75.47079.npz,Train
lat_39.19456_lon_-3.31516.npz.npy,lat_39.19456_lon_-3.31516.npz,Train
lat_39.19467_lon_-74.72757.npz.npy,lat_39.19467_lon_-74.72757.npz,Train
lat_39.19473_lon_-74.75351.npz.npy,lat_39.19473_lon_-74.75351.npz,Train
lat_39.19493_lon_111.11679.npz.npy,lat_39.19493_lon_111.11679.npz,Train
lat_39.19496_lon_116.91830.npz.npy,lat_39.19496_lon_116.91830.npz,Train
lat_39.19498_lon_116.97018.npz.npy,lat_39.19498_lon_116.97018.npz,Train
lat_39.19498_lon_20.97018.npz.npy,lat_39.19498_lon_20.97018.npz,Train
lat_39.19633_lon_-77.09523.npz.npy,lat_39.19633_lon_-77.09523.npz,Train
lat_39.19842_lon_106.97544.npz.npy,lat_39.19842_lon_106.97544.npz,Train
lat_39.20013_lon_-79.12827.npz.npy,lat_39.20013_lon_-79.12827.npz,Train
lat_39.20070_lon_-76.83597.npz.npy,lat_39.20070_lon_-76.83597.npz,Train
lat_39.20176_lon_-79.23198.npz.npy,lat_39.20176_lon_-79.23198.npz,Train
lat_39.20215_lon_-79.25791.npz.npy,lat_39.20215_lon_-79.25791.npz,Train
lat_39.20253_lon_-79.28384.npz.npy,lat_39.20253_lon_-79.28384.npz,Train
lat_39.20253_lon_22.71616.npz.npy,lat_39.20253_lon_22.71616.npz,Train
lat_39.20291_lon_106.69023.npz.npy,lat_39.20291_lon_106.69023.npz,Train
lat_39.20305_lon_-94.68039.npz.npy,lat_39.20305_lon_-94.68039.npz,Train
lat_39.20328_lon_106.66429.npz.npy,lat_39.20328_lon_106.66429.npz,Train
lat_39.20586_lon_-94.47292.npz.npy,lat_39.20586_lon_-94.47292.npz,Train
lat_39.20651_lon_-94.42105.npz.npy,lat_39.20651_lon_-94.42105.npz,Train
lat_39.20701_lon_112.37902.npz.npy,lat_39.20701_lon_112.37902.npz,Train
lat_39.20829_lon_-84.48926.npz.npy,lat_39.20829_lon_-84.48926.npz,Train
lat_39.20861_lon_101.69431.npz.npy,lat_39.20861_lon_101.69431.npz,Train
lat_39.20875_lon_112.22339.npz.npy,lat_39.20875_lon_112.22339.npz,Train
lat_39.20904_lon_-77.47568.npz.npy,lat_39.20904_lon_-77.47568.npz,Train
lat_39.20959_lon_-77.44976.npz.npy,lat_39.20959_lon_-77.44976.npz,Train
lat_39.21052_lon_139.95831.npz.npy,lat_39.21052_lon_139.95831.npz,Train
lat_39.21120_lon_-5.37199.npz.npy,lat_39.21120_lon_-5.37199.npz,Train
lat_39.21248_lon_117.79141.npz.npy,lat_39.21248_lon_117.79141.npz,Train
lat_39.21362_lon_8.39935.npz.npy,lat_39.21362_lon_8.39935.npz,Train
lat_39.21376_lon_-75.57471.npz.npy,lat_39.21376_lon_-75.57471.npz,Train
lat_39.21514_lon_111.09087.npz.npy,lat_39.21514_lon_111.09087.npz,Train
lat_39.21514_lon_141.09087.npz.npy,lat_39.21514_lon_141.09087.npz,Train
lat_39.21903_lon_-1.04993.npz.npy,lat_39.21903_lon_-1.04993.npz,Train
lat_39.21946_lon_-85.07586.npz.npy,lat_39.21946_lon_-85.07586.npz,Train
lat_39.22047_lon_-76.86243.npz.npy,lat_39.22047_lon_-76.86243.npz,Train
lat_39.22168_lon_-76.78462.npz.npy,lat_39.22168_lon_-76.78462.npz,Train
lat_39.22208_lon_-88.75868.npz.npy,lat_39.22208_lon_-88.75868.npz,Train
lat_39.22346_lon_-85.33523.npz.npy,lat_39.22346_lon_-85.33523.npz,Train
lat_39.22397_lon_-76.62899.npz.npy,lat_39.22397_lon_-76.62899.npz,Train
lat_39.22501_lon_-84.43617.npz.npy,lat_39.22501_lon_-84.43617.npz,Train
lat_39.22604_lon_-76.47334.npz.npy,lat_39.22604_lon_-76.47334.npz,Train
lat_39.22733_lon_-84.43668.npz.npy,lat_39.22733_lon_-84.43668.npz,Train
lat_39.23107_lon_117.99924.npz.npy,lat_39.23107_lon_117.99924.npz,Train
lat_39.23284_lon_117.76569.npz.npy,lat_39.23284_lon_117.76569.npz,Train
lat_39.23317_lon_-122.28621.npz.npy,lat_39.23317_lon_-122.28621.npz,Train
lat_39.23326_lon_-77.27797.npz.npy,lat_39.23326_lon_-77.27797.npz,Train
lat_39.23406_lon_-87.54892.npz.npy,lat_39.23406_lon_-87.54892.npz,Train
lat_39.23466_lon_117.40235.npz.npy,lat_39.23466_lon_117.40235.npz,Train
lat_39.23527_lon_9.14281.npz.npy,lat_39.23527_lon_9.14281.npz,Train
lat_39.23534_lon_117.06494.npz.npy,lat_39.23534_lon_117.06494.npz,Train
lat_39.23536_lon_9.01304.npz.npy,lat_39.23536_lon_9.01304.npz,Train
lat_39.23649_lon_107.10627.npz.npy,lat_39.23649_lon_107.10627.npz,Train
lat_39.23651_lon_-120.02158.npz.npy,lat_39.23651_lon_-120.02158.npz,Train
lat_39.24006_lon_-1.10125.npz.npy,lat_39.24006_lon_-1.10125.npz,Train
lat_39.24211_lon_76.76903.npz.npy,lat_39.24211_lon_76.76903.npz,Train
lat_39.24456_lon_125.69371.npz.npy,lat_39.24456_lon_125.69371.npz,Train
lat_39.24516_lon_-84.43715.npz.npy,lat_39.24516_lon_-84.43715.npz,Train
lat_39.24555_lon_-76.52566.npz.npy,lat_39.24555_lon_-76.52566.npz,Train
lat_39.24589_lon_-76.49971.npz.npy,lat_39.24589_lon_-76.49971.npz,Train
lat_39.24622_lon_-76.47376.npz.npy,lat_39.24622_lon_-76.47376.npz,Train
lat_39.24749_lon_-84.43595.npz.npy,lat_39.24749_lon_-84.43595.npz,Train
lat_39.24891_lon_101.69242.npz.npy,lat_39.24891_lon_101.69242.npz,Train
lat_39.25028_lon_-0.56562.npz.npy,lat_39.25028_lon_-0.56562.npz,Train
lat_39.25236_lon_-75.86059.npz.npy,lat_39.25236_lon_-75.86059.npz,Train
lat_39.25522_lon_-8.72734.npz.npy,lat_39.25522_lon_-8.72734.npz,Train
lat_39.25528_lon_9.24670.npz.npy,lat_39.25528_lon_9.24670.npz,Train
lat_39.25539_lon_-123.18562.npz.npy,lat_39.25539_lon_-123.18562.npz,Train
lat_39.25548_lon_9.11689.npz.npy,lat_39.25548_lon_9.11689.npz,Train
lat_39.25553_lon_116.94419.npz.npy,lat_39.25553_lon_116.94419.npz,Train
lat_39.25666_lon_107.10687.npz.npy,lat_39.25666_lon_107.10687.npz,Train
lat_39.25776_lon_-95.04513.npz.npy,lat_39.25776_lon_-95.04513.npz,Train
lat_39.25822_lon_-95.01919.npz.npy,lat_39.25822_lon_-95.01919.npz,Train
lat_39.26188_lon_-85.20451.npz.npy,lat_39.26188_lon_-85.20451.npz,Train
lat_39.26228_lon_-85.23046.npz.npy,lat_39.26228_lon_-85.23046.npz,Train
lat_39.26432_lon_-76.62992.npz.npy,lat_39.26432_lon_-76.62992.npz,Train
lat_39.26530_lon_113.56186.npz.npy,lat_39.26530_lon_113.56186.npz,Train
lat_39.26815_lon_112.32828.npz.npy,lat_39.26815_lon_112.32828.npz,Train
lat_39.27058_lon_-88.09451.npz.npy,lat_39.27058_lon_-88.09451.npz,Train
lat_39.27106_lon_-106.04259.npz.npy,lat_39.27106_lon_-106.04259.npz,Train
lat_39.27285_lon_99.81806.npz.npy,lat_39.27285_lon_99.81806.npz,Train
lat_39.27327_lon_116.24303.npz.npy,lat_39.27327_lon_116.24303.npz,Train
lat_39.27408_lon_-96.12704.npz.npy,lat_39.27408_lon_-96.12704.npz,Train
lat_39.27460_lon_-5.22738.npz.npy,lat_39.27460_lon_-5.22738.npz,Train
lat_39.27463_lon_99.50646.npz.npy,lat_39.27463_lon_99.50646.npz,Train
lat_39.27474_lon_99.48049.npz.npy,lat_39.27474_lon_99.48049.npz,Train
lat_39.27534_lon_117.29871.npz.npy,lat_39.27534_lon_117.29871.npz,Train
lat_39.27572_lon_111.03901.npz.npy,lat_39.27572_lon_111.03901.npz,Train
lat_39.28206_lon_106.79601.npz.npy,lat_39.28206_lon_106.79601.npz,Train
lat_39.28323_lon_106.71813.npz.npy,lat_39.28323_lon_106.71813.npz,Train
lat_39.28413_lon_-94.65635.npz.npy,lat_39.28413_lon_-94.65635.npz,Train
lat_39.28510_lon_-95.68610.npz.npy,lat_39.28510_lon_-95.68610.npz,Train
lat_39.28556_lon_-76.55250.npz.npy,lat_39.28556_lon_-76.55250.npz,Train
lat_39.28645_lon_112.48446.npz.npy,lat_39.28645_lon_112.48446.npz,Train
lat_39.28657_lon_-88.47461.npz.npy,lat_39.28657_lon_-88.47461.npz,Train
lat_39.28657_lon_-94.47461.npz.npy,lat_39.28657_lon_-94.47461.npz,Train
lat_39.28833_lon_112.32866.npz.npy,lat_39.28833_lon_112.32866.npz,Train
lat_39.28902_lon_115.73313.npz.npy,lat_39.28902_lon_115.73313.npz,Train
lat_39.28915_lon_-77.50447.npz.npy,lat_39.28915_lon_-77.50447.npz,Train
lat_39.29162_lon_112.00010.npz.npy,lat_39.29162_lon_112.00010.npz,Train
lat_39.29273_lon_-84.66804.npz.npy,lat_39.29273_lon_-84.66804.npz,Train
lat_39.29322_lon_27.79232.npz.npy,lat_39.29322_lon_27.79232.npz,Train
lat_39.29325_lon_114.69411.npz.npy,lat_39.29325_lon_114.69411.npz,Train
lat_39.29422_lon_-75.62732.npz.npy,lat_39.29422_lon_-75.62732.npz,Train
lat_39.29469_lon_99.53258.npz.npy,lat_39.29469_lon_99.53258.npz,Train
lat_39.29485_lon_8.50256.npz.npy,lat_39.29485_lon_8.50256.npz,Train
lat_39.29492_lon_-86.51937.npz.npy,lat_39.29492_lon_-86.51937.npz,Train
lat_39.29496_lon_20.52854.npz.npy,lat_39.29496_lon_20.52854.npz,Train
lat_39.29565_lon_117.24684.npz.npy,lat_39.29565_lon_117.24684.npz,Train
lat_39.29570_lon_117.22086.npz.npy,lat_39.29570_lon_117.22086.npz,Train
lat_39.29575_lon_-5.17611.npz.npy,lat_39.29575_lon_-5.17611.npz,Train
lat_39.29575_lon_117.19489.npz.npy,lat_39.29575_lon_117.19489.npz,Train
lat_39.29576_lon_116.81428.npz.npy,lat_39.29576_lon_116.81428.npz,Train
lat_39.29579_lon_117.16891.npz.npy,lat_39.29579_lon_117.16891.npz,Train
lat_39.29580_lon_116.84025.npz.npy,lat_39.29580_lon_116.84025.npz,Train
lat_39.29582_lon_9.14293.npz.npy,lat_39.29582_lon_9.14293.npz,Train
lat_39.29590_lon_116.94416.npz.npy,lat_39.29590_lon_116.94416.npz,Train
lat_39.29591_lon_116.97014.npz.npy,lat_39.29591_lon_116.97014.npz,Train
lat_39.30032_lon_-94.91649.npz.npy,lat_39.30032_lon_-94.91649.npz,Train
lat_39.30223_lon_106.79652.npz.npy,lat_39.30223_lon_106.79652.npz,Train
lat_39.30260_lon_77.79983.npz.npy,lat_39.30260_lon_77.79983.npz,Train
lat_39.30263_lon_106.77055.npz.npy,lat_39.30263_lon_106.77055.npz,Train
lat_39.30383_lon_-84.25207.npz.npy,lat_39.30383_lon_-84.25207.npz,Train
lat_39.30467_lon_-76.63086.npz.npy,lat_39.30467_lon_-76.63086.npz,Train
lat_39.30574_lon_-76.55295.npz.npy,lat_39.30574_lon_-76.55295.npz,Train
lat_39.30642_lon_-76.50100.npz.npy,lat_39.30642_lon_-76.50100.npz,Train
lat_39.30695_lon_-91.54109.npz.npy,lat_39.30695_lon_-91.54109.npz,Train
lat_39.31018_lon_22.17319.npz.npy,lat_39.31018_lon_22.17319.npz,Train
lat_39.31083_lon_-84.25855.npz.npy,lat_39.31083_lon_-84.25855.npz,Train
lat_39.31244_lon_21.92245.npz.npy,lat_39.31244_lon_21.92245.npz,Train
lat_39.31298_lon_77.81928.npz.npy,lat_39.31298_lon_77.81928.npz,Train
lat_39.31374_lon_27.74059.npz.npy,lat_39.31374_lon_27.74059.npz,Train
lat_39.31421_lon_-80.33736.npz.npy,lat_39.31421_lon_-80.33736.npz,Train
lat_39.31435_lon_99.63666.npz.npy,lat_39.31435_lon_99.63666.npz,Train
lat_39.31580_lon_8.73627.npz.npy,lat_39.31580_lon_8.73627.npz,Train
lat_39.32049_lon_-94.91705.npz.npy,lat_39.32049_lon_-94.91705.npz,Train
lat_39.32118_lon_106.87496.npz.npy,lat_39.32118_lon_106.87496.npz,Train
lat_39.32159_lon_106.84898.npz.npy,lat_39.32159_lon_106.84898.npz,Train
lat_39.32280_lon_106.77106.npz.npy,lat_39.32280_lon_106.77106.npz,Train
lat_39.32320_lon_106.74509.npz.npy,lat_39.32320_lon_106.74509.npz,Train
lat_39.32556_lon_-94.57937.npz.npy,lat_39.32556_lon_-94.57937.npz,Train
lat_39.32575_lon_-84.44110.npz.npy,lat_39.32575_lon_-84.44110.npz,Train
lat_39.32626_lon_115.47259.npz.npy,lat_39.32626_lon_115.47259.npz,Train
lat_39.32660_lon_-76.50143.npz.npy,lat_39.32660_lon_-76.50143.npz,Train
lat_39.32725_lon_-76.44947.npz.npy,lat_39.32725_lon_-76.44947.npz,Train
lat_39.32839_lon_22.35541.npz.npy,lat_39.32839_lon_22.35541.npz,Train
lat_39.32872_lon_-84.45897.npz.npy,lat_39.32872_lon_-84.45897.npz,Train
lat_39.33079_lon_112.13061.npz.npy,lat_39.33079_lon_112.13061.npz,Train
lat_39.33314_lon_-120.18164.npz.npy,lat_39.33314_lon_-120.18164.npz,Train
lat_39.33408_lon_75.71481.npz.npy,lat_39.33408_lon_75.71481.npz,Train
lat_39.33424_lon_117.68882.npz.npy,lat_39.33424_lon_117.68882.npz,Train
lat_39.33570_lon_-81.36777.npz.npy,lat_39.33570_lon_-81.36777.npz,Train
lat_39.33585_lon_-81.31579.npz.npy,lat_39.33585_lon_-81.31579.npz,Train
lat_39.33626_lon_141.06504.npz.npy,lat_39.33626_lon_141.06504.npz,Train
lat_39.33628_lon_-8.98695.npz.npy,lat_39.33628_lon_-8.98695.npz,Train
lat_39.33963_lon_106.97941.npz.npy,lat_39.33963_lon_106.97941.npz,Train
lat_39.34192_lon_-76.83966.npz.npy,lat_39.34192_lon_-76.83966.npz,Train
lat_39.34218_lon_106.82354.npz.npy,lat_39.34218_lon_106.82354.npz,Train
lat_39.34298_lon_-91.22843.npz.npy,lat_39.34298_lon_-91.22843.npz,Train
lat_39.34466_lon_-76.65778.npz.npy,lat_39.34466_lon_-76.65778.npz,Train
lat_39.34643_lon_-76.52785.npz.npy,lat_39.34643_lon_-76.52785.npz,Train
lat_39.34711_lon_115.52412.npz.npy,lat_39.34711_lon_115.52412.npz,Train
lat_39.35001_lon_-84.51018.npz.npy,lat_39.35001_lon_-84.51018.npz,Train
lat_39.35259_lon_-80.05102.npz.npy,lat_39.35259_lon_-80.05102.npz,Train
lat_39.35280_lon_-80.07702.npz.npy,lat_39.35280_lon_-80.07702.npz,Train
lat_39.35340_lon_117.84500.npz.npy,lat_39.35340_lon_117.84500.npz,Train
lat_39.35410_lon_-122.25899.npz.npy,lat_39.35410_lon_-122.25899.npz,Train
lat_39.35472_lon_117.63703.npz.npy,lat_39.35472_lon_117.63703.npz,Train
lat_39.35577_lon_114.79604.npz.npy,lat_39.35577_lon_114.79604.npz,Train
lat_39.35604_lon_-81.31588.npz.npy,lat_39.35604_lon_-81.31588.npz,Train
lat_39.35620_lon_141.24705.npz.npy,lat_39.35620_lon_141.24705.npz,Train
lat_39.35634_lon_99.16905.npz.npy,lat_39.35634_lon_99.16905.npz,Train
lat_39.35936_lon_107.00597.npz.npy,lat_39.35936_lon_107.00597.npz,Train
lat_39.35980_lon_106.97998.npz.npy,lat_39.35980_lon_106.97998.npz,Train
lat_39.36024_lon_22.95400.npz.npy,lat_39.36024_lon_22.95400.npz,Train
