,CroppedImage,Full_Image,Set
9696,lat_33.83717_lon_-83.69725.npz.npy,lat_33.83717_lon_-83.69725.npy,Train
9697,lat_33.83925_lon_120.39948.npz.npy,lat_33.83925_lon_120.39948.npy,Train
9698,lat_33.84011_lon_-118.25347.npz.npy,lat_33.84011_lon_-118.25347.npy,Train
9699,lat_33.84027_lon_-79.76155.npz.npy,lat_33.84027_lon_-79.76155.npy,Train
9700,lat_33.84151_lon_-118.10823.npz.npy,lat_33.84151_lon_-118.10823.npy,Train
9701,lat_33.84206_lon_-112.04469.npz.npy,lat_33.84206_lon_-112.04469.npy,Train
9702,lat_33.84266_lon_-117.97207.npz.npy,lat_33.84266_lon_-117.97207.npy,Train
9703,lat_33.84637_lon_116.82689.npz.npy,lat_33.84637_lon_116.82689.npy,Train
9704,lat_33.84806_lon_-113.90665.npz.npy,lat_33.84806_lon_-113.90665.npy,Train
9705,lat_33.85875_lon_-118.39902.npz.npy,lat_33.85875_lon_-118.39902.npy,Train
9706,lat_33.85955_lon_-118.32639.npz.npy,lat_33.85955_lon_-118.32639.npy,Train
9707,lat_33.86384_lon_-83.38338.npz.npy,lat_33.86384_lon_-83.38338.npy,Train
9708,lat_33.86467_lon_-81.70593.npz.npy,lat_33.86467_lon_-81.70593.npy,Train
9709,lat_33.86476_lon_51.69026.npz.npy,lat_33.86476_lon_51.69026.npy,Train
9710,lat_33.86660_lon_116.85107.npz.npy,lat_33.86660_lon_116.85107.npy,Train
9711,lat_33.86669_lon_-81.02784.npz.npy,lat_33.86669_lon_-81.02784.npy,Train
9712,lat_33.86762_lon_-83.88174.npz.npy,lat_33.86762_lon_-83.88174.npy,Train
9713,lat_33.87314_lon_-83.89206.npz.npy,lat_33.87314_lon_-83.89206.npy,Train
9714,lat_33.87427_lon_-101.84368.npz.npy,lat_33.87427_lon_-101.84368.npy,Train
9715,lat_33.87681_lon_-84.26875.npz.npy,lat_33.87681_lon_-84.26875.npy,Train
9716,lat_33.87975_lon_-118.32671.npz.npy,lat_33.87975_lon_-118.32671.npy,Train
9717,lat_33.88026_lon_-82.27827.npz.npy,lat_33.88026_lon_-82.27827.npy,Train
9718,lat_33.88123_lon_-118.18141.npz.npy,lat_33.88123_lon_-118.18141.npy,Train
9719,lat_33.88386_lon_-84.60752.npz.npy,lat_33.88386_lon_-84.60752.npy,Train
9720,lat_33.88526_lon_116.36657.npz.npy,lat_33.88526_lon_116.36657.npy,Train
9721,lat_33.88539_lon_116.39079.npz.npy,lat_33.88539_lon_116.39079.npy,Train
9722,lat_33.88562_lon_116.43924.npz.npy,lat_33.88562_lon_116.43924.npy,Train
9723,lat_33.88572_lon_116.46346.npz.npy,lat_33.88572_lon_116.46346.npy,Train
9724,lat_33.88642_lon_134.65724.npz.npy,lat_33.88642_lon_134.65724.npy,Train
9725,lat_33.88669_lon_116.77836.npz.npy,lat_33.88669_lon_116.77836.npy,Train
9726,lat_33.88686_lon_-80.91516.npz.npy,lat_33.88686_lon_-80.91516.npy,Train
9727,lat_33.88859_lon_113.13530.npz.npy,lat_33.88859_lon_113.13530.npy,Train
9728,lat_33.88982_lon_113.06268.npz.npy,lat_33.88982_lon_113.06268.npy,Train
9729,lat_33.89141_lon_130.96584.npz.npy,lat_33.89141_lon_130.96584.npy,Train
9730,lat_33.89292_lon_130.86899.npz.npy,lat_33.89292_lon_130.86899.npy,Train
9731,lat_33.89469_lon_130.74792.npz.npy,lat_33.89469_lon_130.74792.npy,Train
9732,lat_33.89500_lon_-101.82015.npz.npy,lat_33.89500_lon_-101.82015.npy,Train
9733,lat_33.89914_lon_-118.39968.npz.npy,lat_33.89914_lon_-118.39968.npy,Train
9734,lat_33.90013_lon_35.58669.npz.npy,lat_33.90013_lon_35.58669.npy,Train
9735,lat_33.90031_lon_-83.57815.npz.npy,lat_33.90031_lon_-83.57815.npy,Train
9736,lat_33.90071_lon_-118.25435.npz.npy,lat_33.90071_lon_-118.25435.npy,Train
9737,lat_33.90529_lon_-80.33365.npz.npy,lat_33.90529_lon_-80.33365.npy,Train
9738,lat_33.90582_lon_-81.56090.npz.npy,lat_33.90582_lon_-81.56090.npy,Train
9739,lat_33.90628_lon_-116.55170.npz.npy,lat_33.90628_lon_-116.55170.npy,Train
9740,lat_33.90690_lon_-117.22169.npz.npy,lat_33.90690_lon_-117.22169.npy,Train
9741,lat_33.90878_lon_113.13581.npz.npy,lat_33.90878_lon_113.13581.npy,Train
9742,lat_33.91160_lon_130.96630.npz.npy,lat_33.91160_lon_130.96630.npy,Train
9743,lat_33.91236_lon_112.91787.npz.npy,lat_33.91236_lon_112.91787.npy,Train
9744,lat_33.91419_lon_130.79677.npz.npy,lat_33.91419_lon_130.79677.npy,Train
9745,lat_33.91432_lon_133.21242.npz.npy,lat_33.91432_lon_133.21242.npy,Train
9746,lat_33.91467_lon_133.23664.npz.npy,lat_33.91467_lon_133.23664.npy,Train
9747,lat_33.91906_lon_-118.42424.npz.npy,lat_33.91906_lon_-118.42424.npy,Train
9748,lat_33.92230_lon_-118.10928.npz.npy,lat_33.92230_lon_-118.10928.npy,Train
9749,lat_33.92231_lon_113.49046.npz.npy,lat_33.92231_lon_113.49046.npy,Train
9750,lat_33.92513_lon_116.26934.npz.npy,lat_33.92513_lon_116.26934.npy,Train
9751,lat_33.92587_lon_-84.20873.npz.npy,lat_33.92587_lon_-84.20873.npy,Train
9752,lat_33.92607_lon_-84.70325.npz.npy,lat_33.92607_lon_-84.70325.npy,Train
9753,lat_33.92642_lon_116.53591.npz.npy,lat_33.92642_lon_116.53591.npy,Train
9754,lat_33.92651_lon_116.56014.npz.npy,lat_33.92651_lon_116.56014.npy,Train
9755,lat_33.92657_lon_-116.57583.npz.npy,lat_33.92657_lon_-116.57583.npy,Train
9756,lat_33.92723_lon_-116.86665.npz.npy,lat_33.92723_lon_-116.86665.npy,Train
9757,lat_33.92835_lon_119.88807.npz.npy,lat_33.92835_lon_119.88807.npy,Train
9758,lat_33.92896_lon_-78.86369.npz.npy,lat_33.92896_lon_-78.86369.npy,Train
9759,lat_33.93293_lon_130.89409.npz.npy,lat_33.93293_lon_130.89409.npy,Train
9760,lat_33.93307_lon_133.11510.npz.npy,lat_33.93307_lon_133.11510.npy,Train
9761,lat_33.93380_lon_133.16355.npz.npy,lat_33.93380_lon_133.16355.npy,Train
9762,lat_33.93508_lon_130.74874.npz.npy,lat_33.93508_lon_130.74874.npy,Train
9763,lat_33.93626_lon_-84.21840.npz.npy,lat_33.93626_lon_-84.21840.npy,Train
9764,lat_33.93686_lon_133.38159.npz.npy,lat_33.93686_lon_133.38159.npy,Train
9765,lat_33.93718_lon_133.40582.npz.npy,lat_33.93718_lon_133.40582.npy,Train
9766,lat_33.93860_lon_-101.67622.npz.npy,lat_33.93860_lon_-101.67622.npy,Train
9767,lat_33.93946_lon_-84.36367.npz.npy,lat_33.93946_lon_-84.36367.npy,Train
9768,lat_33.94060_lon_-118.30341.npz.npy,lat_33.94060_lon_-118.30341.npy,Train
9769,lat_33.94110_lon_-118.25495.npz.npy,lat_33.94110_lon_-118.25495.npy,Train
9770,lat_33.94285_lon_-118.07016.npz.npy,lat_33.94285_lon_-118.07016.npy,Train
9771,lat_33.94403_lon_-117.92474.npz.npy,lat_33.94403_lon_-117.92474.npy,Train
9772,lat_33.94551_lon_36.66281.npz.npy,lat_33.94551_lon_36.66281.npy,Train
9773,lat_33.94574_lon_116.34188.npz.npy,lat_33.94574_lon_116.34188.npy,Train
9774,lat_33.94640_lon_51.52123.npz.npy,lat_33.94640_lon_51.52123.npy,Train
9775,lat_33.94677_lon_-116.57573.npz.npy,lat_33.94677_lon_-116.57573.npy,Train
9776,lat_33.94750_lon_-80.98783.npz.npy,lat_33.94750_lon_-80.98783.npy,Train
9777,lat_33.95034_lon_-78.04005.npz.npy,lat_33.95034_lon_-78.04005.npy,Train
9778,lat_33.95094_lon_-78.01584.npz.npy,lat_33.95094_lon_-78.01584.npy,Train
9779,lat_33.95132_lon_-77.99983.npz.npy,lat_33.95132_lon_-77.99983.npy,Train
9780,lat_33.95153_lon_-77.99163.npz.npy,lat_33.95153_lon_-77.99163.npy,Train
9781,lat_33.95249_lon_-78.04825.npz.npy,lat_33.95249_lon_-78.04825.npy,Train
9782,lat_33.95327_lon_120.08100.npz.npy,lat_33.95327_lon_120.08100.npy,Train
9783,lat_33.95506_lon_133.23581.npz.npy,lat_33.95506_lon_133.23581.npy,Train
9784,lat_33.95540_lon_133.26004.npz.npy,lat_33.95540_lon_133.26004.npy,Train
9785,lat_33.95562_lon_-85.27508.npz.npy,lat_33.95562_lon_-85.27508.npy,Train
9786,lat_33.96001_lon_-118.37644.npz.npy,lat_33.96001_lon_-118.37644.npy,Train
9787,lat_33.96016_lon_-84.38726.npz.npy,lat_33.96016_lon_-84.38726.npy,Train
9788,lat_33.96316_lon_-84.53259.npz.npy,lat_33.96316_lon_-84.53259.npy,Train
9789,lat_33.96631_lon_116.41446.npz.npy,lat_33.96631_lon_116.41446.npy,Train
9790,lat_33.96642_lon_116.43871.npz.npy,lat_33.96642_lon_116.43871.npy,Train
9791,lat_33.96734_lon_131.24938.npz.npy,lat_33.96734_lon_131.24938.npy,Train
9792,lat_33.96758_lon_-81.17335.npz.npy,lat_33.96758_lon_-81.17335.npy,Train
9793,lat_33.96767_lon_135.08492.npz.npy,lat_33.96767_lon_135.08492.npy,Train
9794,lat_33.96768_lon_-117.07637.npz.npy,lat_33.96768_lon_-117.07637.npy,Train
9795,lat_33.96769_lon_-81.05212.npz.npy,lat_33.96769_lon_-81.05212.npy,Train
9796,lat_33.96786_lon_114.14615.npz.npy,lat_33.96786_lon_114.14615.npy,Train
9797,lat_33.97459_lon_114.12875.npz.npy,lat_33.97459_lon_114.12875.npy,Train
9798,lat_33.97594_lon_133.28386.npz.npy,lat_33.97594_lon_133.28386.npy,Train
9799,lat_33.97930_lon_-96.33819.npz.npy,lat_33.97930_lon_-96.33819.npy,Train
9800,lat_33.97937_lon_133.55051.npz.npy,lat_33.97937_lon_133.55051.npy,Train
9801,lat_33.98366_lon_103.97783.npz.npy,lat_33.98366_lon_103.97783.npy,Train
9802,lat_33.98383_lon_-84.55624.npz.npy,lat_33.98383_lon_-84.55624.npy,Train
9803,lat_33.98431_lon_-84.58047.npz.npy,lat_33.98431_lon_-84.58047.npy,Train
9804,lat_33.98588_lon_-83.33830.npz.npy,lat_33.98588_lon_-83.33830.npy,Train
9805,lat_33.98761_lon_116.72959.npz.npy,lat_33.98761_lon_116.72959.npy,Train
9806,lat_33.98789_lon_-81.05213.npz.npy,lat_33.98789_lon_-81.05213.npy,Train
9807,lat_33.98797_lon_113.22568.npz.npy,lat_33.98797_lon_113.22568.npy,Train
9808,lat_33.98825_lon_113.86164.npz.npy,lat_33.98825_lon_113.86164.npy,Train
9809,lat_33.99167_lon_-83.99841.npz.npy,lat_33.99167_lon_-83.99841.npy,Train
9810,lat_33.99188_lon_-83.99304.npz.npy,lat_33.99188_lon_-83.99304.npy,Train
9811,lat_33.99236_lon_130.96816.npz.npy,lat_33.99236_lon_130.96816.npy,Train
9812,lat_33.99680_lon_-114.21642.npz.npy,lat_33.99680_lon_-114.21642.npy,Train
9813,lat_33.99754_lon_-83.75080.npz.npy,lat_33.99754_lon_-83.75080.npy,Train
9814,lat_34.00218_lon_-118.20733.npz.npy,lat_34.00218_lon_-118.20733.npy,Train
9815,lat_34.00401_lon_-84.55566.npz.npy,lat_34.00401_lon_-84.55566.npy,Train
9816,lat_34.00444_lon_-117.94965.npz.npy,lat_34.00444_lon_-117.94965.npy,Train
9817,lat_34.00449_lon_-84.57989.npz.npy,lat_34.00449_lon_-84.57989.npy,Train
9818,lat_34.00621_lon_-117.68284.npz.npy,lat_34.00621_lon_-117.68284.npy,Train
9819,lat_34.00660_lon_116.38993.npz.npy,lat_34.00660_lon_116.38993.npy,Train
9820,lat_34.00671_lon_116.41418.npz.npy,lat_34.00671_lon_116.41418.npy,Train
9821,lat_34.00671_lon_134.41418.npz.npy,lat_34.00671_lon_134.41418.npy,Train
9822,lat_34.00683_lon_-117.56156.npz.npy,lat_34.00683_lon_-117.56156.npy,Train
9823,lat_34.00718_lon_119.81246.npz.npy,lat_34.00718_lon_119.81246.npy,Train
9824,lat_34.00810_lon_-81.05214.npz.npy,lat_34.00810_lon_-81.05214.npy,Train
9825,lat_34.00843_lon_131.86090.npz.npy,lat_34.00843_lon_131.86090.npy,Train
9826,lat_34.01014_lon_-84.88591.npz.npy,lat_34.01014_lon_-84.88591.npy,Train
9827,lat_34.01531_lon_131.85693.npz.npy,lat_34.01531_lon_131.85693.npy,Train
9828,lat_34.02191_lon_114.44243.npz.npy,lat_34.02191_lon_114.44243.npy,Train
9829,lat_34.02238_lon_-118.20762.npz.npy,lat_34.02238_lon_-118.20762.npy,Train
9830,lat_34.02330_lon_133.88941.npz.npy,lat_34.02330_lon_133.88941.npy,Train
9831,lat_34.02399_lon_-85.96879.npz.npy,lat_34.02399_lon_-85.96879.npy,Train
9832,lat_34.02783_lon_-117.34332.npz.npy,lat_34.02783_lon_-117.34332.npy,Train
9833,lat_34.02825_lon_-81.12495.npz.npy,lat_34.02825_lon_-81.12495.npy,Train
9834,lat_34.02830_lon_-81.05216.npz.npy,lat_34.02830_lon_-81.05216.npy,Train
9835,lat_34.02850_lon_114.78182.npz.npy,lat_34.02850_lon_114.78182.npy,Train
9836,lat_34.03319_lon_-84.04546.npz.npy,lat_34.03319_lon_-84.04546.npy,Train
9837,lat_34.03932_lon_-84.31206.npz.npy,lat_34.03932_lon_-84.31206.npy,Train
9838,lat_34.03984_lon_-78.33630.npz.npy,lat_34.03984_lon_-78.33630.npy,Train
9839,lat_34.03996_lon_-118.45052.npz.npy,lat_34.03996_lon_-118.45052.npy,Train
9840,lat_34.04079_lon_-118.37774.npz.npy,lat_34.04079_lon_-118.37774.npy,Train
9841,lat_34.04234_lon_-118.23217.npz.npy,lat_34.04234_lon_-118.23217.npy,Train
9842,lat_34.04341_lon_131.49399.npz.npy,lat_34.04341_lon_131.49399.npy,Train
9843,lat_34.04349_lon_-118.11085.npz.npy,lat_34.04349_lon_-118.11085.npy,Train
9844,lat_34.04550_lon_-83.38846.npz.npy,lat_34.04550_lon_-83.38846.npy,Train
9845,lat_34.04572_lon_116.17123.npz.npy,lat_34.04572_lon_116.17123.npy,Train
9846,lat_34.04634_lon_-117.73170.npz.npy,lat_34.04634_lon_-117.73170.npy,Train
9847,lat_34.04661_lon_-117.68317.npz.npy,lat_34.04661_lon_-117.68317.npy,Train
9848,lat_34.04719_lon_-80.42962.npz.npy,lat_34.04719_lon_-80.42962.npy,Train
9849,lat_34.04808_lon_51.32770.npz.npy,lat_34.04808_lon_51.32770.npy,Train
9850,lat_34.04810_lon_-117.31914.npz.npy,lat_34.04810_lon_-117.31914.npy,Train
9851,lat_34.04831_lon_-81.22206.npz.npy,lat_34.04831_lon_-81.22206.npy,Train
9852,lat_34.04835_lon_-81.19779.npz.npy,lat_34.04835_lon_-81.19779.npy,Train
9853,lat_34.04850_lon_-81.05217.npz.npy,lat_34.04850_lon_-81.05217.npy,Train
9854,lat_34.05051_lon_113.11509.npz.npy,lat_34.05051_lon_113.11509.npy,Train
9855,lat_34.05332_lon_-85.05470.npz.npy,lat_34.05332_lon_-85.05470.npy,Train
9856,lat_34.05408_lon_112.89679.npz.npy,lat_34.05408_lon_112.89679.npy,Train
9857,lat_34.05566_lon_113.85828.npz.npy,lat_34.05566_lon_113.85828.npy,Train
9858,lat_34.05623_lon_131.83404.npz.npy,lat_34.05623_lon_131.83404.npy,Train
9859,lat_34.05896_lon_-84.28718.npz.npy,lat_34.05896_lon_-84.28718.npy,Train
9860,lat_34.06176_lon_114.41697.npz.npy,lat_34.06176_lon_114.41697.npy,Train
9861,lat_34.06646_lon_-84.65093.npz.npy,lat_34.06646_lon_-84.65093.npy,Train
9862,lat_34.06684_lon_114.22259.npz.npy,lat_34.06684_lon_114.22259.npy,Train
9863,lat_34.06754_lon_116.46231.npz.npy,lat_34.06754_lon_116.46231.npy,Train
9864,lat_34.06754_lon_134.46231.npz.npy,lat_34.06754_lon_134.46231.npy,Train
9865,lat_34.06780_lon_51.47342.npz.npy,lat_34.06780_lon_51.47342.npy,Train
9866,lat_34.06783_lon_131.27630.npz.npy,lat_34.06783_lon_131.27630.npy,Train
9867,lat_34.06823_lon_-111.34349.npz.npy,lat_34.06823_lon_-111.34349.npy,Train
9868,lat_34.06832_lon_131.83443.npz.npy,lat_34.06832_lon_131.83443.npy,Train
9869,lat_34.06836_lon_-117.29494.npz.npy,lat_34.06836_lon_-117.29494.npy,Train
9870,lat_34.06847_lon_-117.24639.npz.npy,lat_34.06847_lon_-117.24639.npy,Train
9871,lat_34.06850_lon_-86.76933.npz.npy,lat_34.06850_lon_-86.76933.npy,Train
9872,lat_34.06862_lon_-81.14928.npz.npy,lat_34.06862_lon_-81.14928.npy,Train
9873,lat_34.06862_lon_116.85072.npz.npy,lat_34.06862_lon_116.85072.npy,Train
9874,lat_34.06931_lon_-101.19497.npz.npy,lat_34.06931_lon_-101.19497.npy,Train
9875,lat_34.07078_lon_-84.06861.npz.npy,lat_34.07078_lon_-84.06861.npy,Train
9876,lat_34.07413_lon_-84.06830.npz.npy,lat_34.07413_lon_-84.06830.npy,Train
9877,lat_34.07771_lon_114.22234.npz.npy,lat_34.07771_lon_114.22234.npy,Train
9878,lat_34.07806_lon_131.76197.npz.npy,lat_34.07806_lon_131.76197.npy,Train
9879,lat_34.07914_lon_131.71346.npz.npy,lat_34.07914_lon_131.71346.npy,Train
9880,lat_34.08145_lon_-118.35412.npz.npy,lat_34.08145_lon_-118.35412.npy,Train
9881,lat_34.08377_lon_-84.50482.npz.npy,lat_34.08377_lon_-84.50482.npy,Train
9882,lat_34.08377_lon_-96.50482.npz.npy,lat_34.08377_lon_-96.50482.npy,Train
9883,lat_34.08659_lon_113.76095.npz.npy,lat_34.08659_lon_113.76095.npy,Train
9884,lat_34.08659_lon_131.76095.npz.npy,lat_34.08659_lon_131.76095.npy,Train
9885,lat_34.08727_lon_-101.31681.npz.npy,lat_34.08727_lon_-101.31681.npy,Train
9886,lat_34.08774_lon_-117.53781.npz.npy,lat_34.08774_lon_-117.53781.npy,Train
9887,lat_34.08850_lon_-117.31929.npz.npy,lat_34.08850_lon_-117.31929.npy,Train
9888,lat_34.08867_lon_-117.24644.npz.npy,lat_34.08867_lon_-117.24644.npy,Train
9889,lat_34.09146_lon_108.91738.npz.npy,lat_34.09146_lon_108.91738.npy,Train
9890,lat_34.09592_lon_112.80060.npz.npy,lat_34.09592_lon_112.80060.npy,Train
9891,lat_34.09627_lon_112.77633.npz.npy,lat_34.09627_lon_112.77633.npy,Train
9892,lat_34.09824_lon_113.76262.npz.npy,lat_34.09824_lon_113.76262.npy,Train
9893,lat_34.10268_lon_-118.25733.npz.npy,lat_34.10268_lon_-118.25733.npy,Train
9894,lat_34.10396_lon_131.49577.npz.npy,lat_34.10396_lon_131.49577.npy,Train
9895,lat_34.10525_lon_-117.97506.npz.npy,lat_34.10525_lon_-117.97506.npy,Train
9896,lat_34.10562_lon_-117.92649.npz.npy,lat_34.10562_lon_-117.92649.npy,Train
9897,lat_34.10781_lon_114.19987.npz.npy,lat_34.10781_lon_114.19987.npy,Train
9898,lat_34.10882_lon_-117.27079.npz.npy,lat_34.10882_lon_-117.27079.npy,Train
9899,lat_34.10912_lon_-80.98780.npz.npy,lat_34.10912_lon_-80.98780.npy,Train
9900,lat_34.11191_lon_-84.93195.npz.npy,lat_34.11191_lon_-84.93195.npy,Train
9901,lat_34.11331_lon_-84.01840.npz.npy,lat_34.11331_lon_-84.01840.npy,Train
9902,lat_34.11539_lon_112.84959.npz.npy,lat_34.11539_lon_112.84959.npy,Train
9903,lat_34.11575_lon_112.82531.npz.npy,lat_34.11575_lon_112.82531.npy,Train
9904,lat_34.11620_lon_131.86032.npz.npy,lat_34.11620_lon_131.86032.npy,Train
9905,lat_34.11676_lon_113.83606.npz.npy,lat_34.11676_lon_113.83606.npy,Train
9906,lat_34.11751_lon_114.19676.npz.npy,lat_34.11751_lon_114.19676.npy,Train
9907,lat_34.11751_lon_132.19676.npz.npy,lat_34.11751_lon_132.19676.npy,Train
9908,lat_34.12384_lon_-118.16048.npz.npy,lat_34.12384_lon_-118.16048.npy,Train
9909,lat_34.12582_lon_2.07329.npz.npy,lat_34.12582_lon_2.07329.npy,Train
9910,lat_34.12768_lon_-117.63523.npz.npy,lat_34.12768_lon_-117.63523.npy,Train
9911,lat_34.12798_lon_132.20063.npz.npy,lat_34.12798_lon_132.20063.npy,Train
9912,lat_34.12883_lon_-84.16783.npz.npy,lat_34.12883_lon_-84.16783.npy,Train
9913,lat_34.12931_lon_-80.93921.npz.npy,lat_34.12931_lon_-80.93921.npy,Train
9914,lat_34.12946_lon_131.85643.npz.npy,lat_34.12946_lon_131.85643.npy,Train
9915,lat_34.13058_lon_-119.15644.npz.npy,lat_34.13058_lon_-119.15644.npy,Train
9916,lat_34.13209_lon_-84.93145.npz.npy,lat_34.13209_lon_-84.93145.npy,Train
9917,lat_34.13310_lon_-83.99802.npz.npy,lat_34.13310_lon_-83.99802.npy,Train
9918,lat_34.13348_lon_-84.01769.npz.npy,lat_34.13348_lon_-84.01769.npy,Train
9919,lat_34.13666_lon_112.77718.npz.npy,lat_34.13666_lon_112.77718.npy,Train
9920,lat_34.13694_lon_-84.16327.npz.npy,lat_34.13694_lon_-84.16327.npy,Train
9921,lat_34.14282_lon_113.56978.npz.npy,lat_34.14282_lon_113.56978.npy,Train
9922,lat_34.14935_lon_135.20659.npz.npy,lat_34.14935_lon_135.20659.npy,Train
9923,lat_34.14941_lon_132.15287.npz.npy,lat_34.14941_lon_132.15287.npy,Train
9924,lat_34.15025_lon_113.87995.npz.npy,lat_34.15025_lon_113.87995.npy,Train
9925,lat_34.15187_lon_131.09332.npz.npy,lat_34.15187_lon_131.09332.npy,Train
9926,lat_34.15598_lon_113.88595.npz.npy,lat_34.15598_lon_113.88595.npy,Train
9927,lat_34.15614_lon_112.82618.npz.npy,lat_34.15614_lon_112.82618.npy,Train
9928,lat_34.15675_lon_132.14688.npz.npy,lat_34.15675_lon_132.14688.npy,Train
9929,lat_34.15986_lon_-114.28395.npz.npy,lat_34.15986_lon_-114.28395.npy,Train
9930,lat_34.16302_lon_-118.28252.npz.npy,lat_34.16302_lon_-118.28252.npy,Train
9931,lat_34.16401_lon_113.52183.npz.npy,lat_34.16401_lon_113.52183.npy,Train
9932,lat_34.16423_lon_-82.16103.npz.npy,lat_34.16423_lon_-82.16103.npy,Train
9933,lat_34.16524_lon_133.95135.npz.npy,lat_34.16524_lon_133.95135.npy,Train
9934,lat_34.16548_lon_77.44899.npz.npy,lat_34.16548_lon_77.44899.npy,Train
9935,lat_34.16644_lon_113.40043.npz.npy,lat_34.16644_lon_113.40043.npy,Train
9936,lat_34.16738_lon_113.35186.npz.npy,lat_34.16738_lon_113.35186.npy,Train
9937,lat_34.16832_lon_132.20216.npz.npy,lat_34.16832_lon_132.20216.npy,Train
9938,lat_34.16893_lon_134.55889.npz.npy,lat_34.16893_lon_134.55889.npy,Train
9939,lat_34.16931_lon_-117.31959.npz.npy,lat_34.16931_lon_-117.31959.npy,Train
9940,lat_34.17053_lon_-84.81814.npz.npy,lat_34.17053_lon_-84.81814.npy,Train
9941,lat_34.17206_lon_131.09382.npz.npy,lat_34.17206_lon_131.09382.npy,Train
9942,lat_34.17263_lon_108.93969.npz.npy,lat_34.17263_lon_108.93969.npy,Train
9943,lat_34.17383_lon_109.01256.npz.npy,lat_34.17383_lon_109.01256.npy,Train
9944,lat_34.17805_lon_132.19475.npz.npy,lat_34.17805_lon_132.19475.npy,Train
9945,lat_34.17951_lon_-118.59873.npz.npy,lat_34.17951_lon_-118.59873.npy,Train
9946,lat_34.18004_lon_-84.28331.npz.npy,lat_34.18004_lon_-84.28331.npy,Train
9947,lat_34.18004_lon_113.71669.npz.npy,lat_34.18004_lon_113.71669.npy,Train
9948,lat_34.18013_lon_-118.55013.npz.npy,lat_34.18013_lon_-118.55013.npy,Train
9949,lat_34.18132_lon_-118.45294.npz.npy,lat_34.18132_lon_-118.45294.npy,Train
9950,lat_34.18244_lon_-118.35573.npz.npy,lat_34.18244_lon_-118.35573.npy,Train
9951,lat_34.18363_lon_-85.75656.npz.npy,lat_34.18363_lon_-85.75656.npy,Train
9952,lat_34.18372_lon_133.76578.npz.npy,lat_34.18372_lon_133.76578.npy,Train
9953,lat_34.18469_lon_-84.50185.npz.npy,lat_34.18469_lon_-84.50185.npy,Train
9954,lat_34.18565_lon_-82.02460.npz.npy,lat_34.18565_lon_-82.02460.npy,Train
9955,lat_34.18679_lon_-101.39243.npz.npy,lat_34.18679_lon_-101.39243.npy,Train
9956,lat_34.18744_lon_62.21846.npz.npy,lat_34.18744_lon_62.21846.npy,Train
9957,lat_34.18935_lon_131.82991.npz.npy,lat_34.18935_lon_131.82991.npy,Train
9958,lat_34.18966_lon_-86.74469.npz.npy,lat_34.18966_lon_-86.74469.npy,Train
9959,lat_34.18992_lon_-80.96348.npz.npy,lat_34.18992_lon_-80.96348.npy,Train
9960,lat_34.19028_lon_-96.79332.npz.npy,lat_34.19028_lon_-96.79332.npy,Train
9961,lat_34.19059_lon_-84.12154.npz.npy,lat_34.19059_lon_-84.12154.npy,Train
9962,lat_34.19114_lon_108.84202.npz.npy,lat_34.19114_lon_108.84202.npy,Train
9963,lat_34.19690_lon_-84.13696.npz.npy,lat_34.19690_lon_-84.13696.npy,Train
9964,lat_34.19747_lon_131.83876.npz.npy,lat_34.19747_lon_131.83876.npy,Train
9965,lat_34.19803_lon_131.81448.npz.npy,lat_34.19803_lon_131.81448.npy,Train
9966,lat_34.19894_lon_112.65694.npz.npy,lat_34.19894_lon_112.65694.npy,Train
9967,lat_34.19926_lon_-79.36736.npz.npy,lat_34.19926_lon_-79.36736.npy,Train
9968,lat_34.19958_lon_-79.39167.npz.npy,lat_34.19958_lon_-79.39167.npy,Train
9969,lat_34.19970_lon_-118.59911.npz.npy,lat_34.19970_lon_-118.59911.npy,Train
9970,lat_34.20041_lon_-101.70877.npz.npy,lat_34.20041_lon_-101.70877.npy,Train
9971,lat_34.20093_lon_73.49811.npz.npy,lat_34.20093_lon_73.49811.npy,Train
9972,lat_34.20866_lon_-83.79632.npz.npy,lat_34.20866_lon_-83.79632.npy,Train
9973,lat_34.20912_lon_135.49853.npz.npy,lat_34.20912_lon_135.49853.npy,Train
9974,lat_34.20952_lon_131.82916.npz.npy,lat_34.20952_lon_131.82916.npy,Train
9975,lat_34.20969_lon_135.32832.npz.npy,lat_34.20969_lon_135.32832.npy,Train
9976,lat_34.20974_lon_-119.24723.npz.npy,lat_34.20974_lon_-119.24723.npy,Train
9977,lat_34.21006_lon_-86.86621.npz.npy,lat_34.21006_lon_-86.86621.npy,Train
9978,lat_34.21014_lon_113.85343.npz.npy,lat_34.21014_lon_113.85343.npy,Train
9979,lat_34.21090_lon_77.18290.npz.npy,lat_34.21090_lon_77.18290.npy,Train
9980,lat_34.21614_lon_120.09626.npz.npy,lat_34.21614_lon_120.09626.npy,Train
9981,lat_34.21708_lon_113.86373.npz.npy,lat_34.21708_lon_113.86373.npy,Train
9982,lat_34.21840_lon_-83.80658.npz.npy,lat_34.21840_lon_-83.80658.npy,Train
9983,lat_34.21990_lon_-118.59949.npz.npy,lat_34.21990_lon_-118.59949.npy,Train
9984,lat_34.22041_lon_112.56010.npz.npy,lat_34.22041_lon_112.56010.npy,Train
9985,lat_34.22052_lon_-118.55087.npz.npy,lat_34.22052_lon_-118.55087.npy,Train
